ReporterName,PartnerName,ProductCode,Year,TradeValue in 1000 USD_Export,TradeValue in 1000 USD_Import,Total_Trade,HS Code,4 digit categories,Product descriptions
Singapore,United States,34,2022,22593.125,249429.915,272023.04000000004,34.0,3401 - 3407,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster"
Singapore,Thailand,87,2022,188203.015,99786.187,287989.20200000005,87.0,8701 - 8716,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"
Singapore,China,56,2022,1961.347,29933.69,31895.037,56.0,5601 - 5609,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"
Singapore,Thailand,86,2022,1565.341,6419.687,7985.028,86.0,8601 - 8609,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
Singapore,United States,39,2022,588381.061,1551899.299,2140280.3600000003,39.0,3901 - 3926,Plastics and articles thereof
Singapore,Thailand,75,2022,13189.038,462.824,13651.862000000001,75.0,7501 - 7508,Nickel and articles thereof
Singapore,China,61,2022,13145.449,343645.212,356790.661,61.0,6101 - 6117,"Articles of apparel and clothing accessories, knitted or crocheted"
Singapore,Thailand,76,2022,104082.537,6983.44,111065.977,76.0,7601 - 7616,Aluminium and articles thereof
Singapore,United States,43,2022,50.905,320.893,371.798,43.0,4301 - 4304,Furskins and artificial fur; manufactures thereof
Singapore,China,29,2022,2134208.039,4182214.485,6316422.524,29.0,2901 - 2942,Organic chemicals
Singapore,Thailand,78,2022,580.382,7.045,587.4269999999999,78.0,7801 - 7806,Lead and articles thereof
Singapore,China,60,2022,77.357,18187.784,18265.141,60.0,6001 - 6006,Knitted or crocheted fabrics
Singapore,United States,42,2022,19767.538,17050.165,36817.703,42.0,4201 - 4206,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
Singapore,Thailand,79,2022,3209.507,1144.263,4353.77,79.0,7901 - 7907,Zinc and articles thereof
Singapore,Thailand,80,2022,16280.328,135.268,16415.595999999998,80.0,8001 - 8007,Tin and articles thereof
Singapore,China,59,2022,7141.75,23277.579,30419.329,59.0,5901 - 5911,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"
Singapore,Thailand,81,2022,2677.367,409.36,3086.7270000000003,81.0,8101 - 8113,Other base metals; cermets; articles thereof
Singapore,United States,41,2022,1115.458,23890.387,25005.844999999998,41.0,4101 - 4115,Raw hides and skins (other than furskins) and leather
Singapore,China,30,2022,1092745.077,154464.382,1247209.459,30.0,3001 - 3006,Pharmaceutical products
Singapore,Thailand,82,2022,48571.1,17152.116,65723.216,82.0,8201 - 8215,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"
Singapore,China,58,2022,742.747,8544.115,9286.862,58.0,5801 - 5811,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery
Singapore,Thailand,83,2022,13676.655,8852.415,22529.07,83.0,8301 - 8311,Miscellaneous articles of base metal
Singapore,United States,40,2022,133574.232,243525.445,377099.677,40.0,4001 - 4017,Rubber and articles thereof
Singapore,Thailand,84,2022,2005431.104,1456797.137,3462228.2410000004,84.0,8401 - 8487,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"
Singapore,China,57,2022,53.684,25281.628,25335.312,57.0,5701 - 5705,Carpets and other textile floor coverings
Singapore,Thailand,85,2022,7233371.534,6266795.512,13500167.046,85.0,8501 - 8548,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"
Singapore,Thailand,99,2022,154647.6,14954.479,169602.079,,,
Singapore,China,50,2022,242.959,442.71,685.669,50.0,5001 - 5007,Silk
Singapore,United States,1,2022,26303.858,1376.711,27680.569,1.0,0101 - 0106,Live animals
Singapore,China,44,2022,1480.085,124386.883,125866.96800000001,44.0,4401 - 4421,Wood and articles of wood; wood charcoal
Singapore,United States,28,2022,29734.267,260502.221,290236.488,28.0,2801 - 2853,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
Singapore,United States,14,2022,144.432,16.184,160.61599999999999,14.0,1401 - 1404,Vegetable plaiting materials; vegetable products not elsewhere specified or included
Singapore,China,43,2022,97.252,599.935,697.1869999999999,43.0,4301 - 4304,Furskins and artificial fur; manufactures thereof
Singapore,United States,15,2022,1369.024,629162.566,630531.59,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,United States,27,2022,3182572.045,9910769.554,13093341.599,27.0,2701 - 2715,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
Singapore,United States,16,2022,8321.673,14204.242,22525.915,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,China,42,2022,23168.699,267260.054,290428.753,42.0,4201 - 4206,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
Singapore,United States,17,2022,3310.015,46274.386,49584.401,17.0,1701 - 1704,Sugars and sugar confectionery
Singapore,China,37,2022,12922.5,21874.464,34796.964,37.0,3701 - 3707,Photographic or cinematographic goods
Singapore,United States,26,2022,22.182,159.714,181.896,26.0,2601 - 2621,"Ores, slag and ash"
Singapore,United States,18,2022,22840.705,31668.62,54509.325,18.0,1801 - 1806,Cocoa and cocoa preparations
Singapore,China,41,2022,3086.656,233.65,3320.306,41.0,4101 - 4115,Raw hides and skins (other than furskins) and leather
Singapore,United States,19,2022,35178.702,26841.203,62019.905,19.0,1901 - 1905,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
Singapore,United States,25,2022,9188.453,13999.719,23188.172,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,United States,20,2022,22451.166,78419.012,100870.178,20.0,2001 - 2009,"Preparations of vegetables, fruit, nuts or other parts of plants"
Singapore,China,40,2022,416466.133,171528.872,587995.005,40.0,4001 - 4017,Rubber and articles thereof
Singapore,United States,21,2022,3972850.547,163736.826,4136587.3729999997,21.0,2101 - 2106,Miscellaneous edible preparations
Singapore,China,38,2022,1286386.914,666651.61,1953038.5240000002,38.0,3801 - 3825,Miscellaneous chemical products
Singapore,United States,24,2022,925.098,7241.064,8166.162,24.0,2401 - 2403,Tobacco and manufactured tobacco substitutes
Singapore,United States,22,2022,3731.005,148546.265,152277.27000000002,22.0,2201 - 2209,"Beverages, spirits and vinegar"
Singapore,China,39,2022,5445782.081,1028622.356,6474404.437,39.0,3901 - 3926,Plastics and articles thereof
Singapore,United States,13,2022,2396.959,8252.688,10649.647,13.0,1301 - 1302,"Lac; gums, resins and other vegetable saps and extracts"
Singapore,United States,12,2022,1.185,7516.352,7517.537,12.0,1201 - 1214,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants ; straw and fodder"
Singapore,United States,33,2022,349655.299,454371.748,804027.047,33.0,3301 - 3307,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
Singapore,China,36,2022,2639.024,3867.212,6506.236,36.0,3601 - 3606,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
Singapore,United States,2,2022,311.91,88834.746,89146.656,2.0,0201 - 0210,Meat and edible meat offal
Singapore,China,49,2022,56227.746,70761.181,126988.927,49.0,4901 - 4911,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
Singapore,United States,3,2022,19539.14,13433.521,32972.661,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,China,34,2022,368669.881,68536.452,437206.333,34.0,3401 - 3407,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster"
Singapore,United States,32,2022,81693.229,321359.879,403053.108,32.0,3201 - 3215,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"
Singapore,United States,4,2022,180.194,64966.482,65146.67600000001,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,China,48,2022,24945.691,336842.84,361788.531,48.0,4801 - 4823,"Paper and paperboard; articles of paper pulp, of paper or of paperboard"
Singapore,United States,5,2022,8.471,6134.579,6143.049999999999,5.0,0501 - 0511,"Products of animal origin, not elsewhere specified or included"
Singapore,United States,6,2022,1494.05,891.833,2385.883,6.0,0601 - 0604,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"
Singapore,China,47,2022,182143.947,559.887,182703.83399999997,47.0,4701 - 4707,Pulp of wood or of other fibrous cellulosic material; waste and scrap of paper or paperboard
Singapore,United States,31,2022,110.397,4118.47,4228.867,31.0,3101 - 3105,Fertilisers
Singapore,United States,7,2022,7.336,12159.21,12166.545999999998,7.0,0701 - 0714,Edible vegetables and certain roots and tubers
Singapore,China,35,2022,63086.12,51886.311,114972.43100000001,35.0,3501 - 3507,Albuminoidal substances; modified starches; glues; enzymes
Singapore,United States,8,2022,68.117,87323.98,87392.097,8.0,0801 - 0814,Edible fruit and nuts; peel of citrus fruit or melons
Singapore,United States,30,2022,1569345.445,808703.32,2378048.765,30.0,3001 - 3006,Pharmaceutical products
Singapore,China,46,2022,164.733,2564.921,2729.654,46.0,4601 - 4602,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"
Singapore,United States,9,2022,6072.204,11796.284,17868.487999999998,9.0,0901 - 0910,"Coffee, tea, mate and spices"
Singapore,United States,10,2022,1.486,26796.244,26797.73,10.0,1001 - 1008,Cereals
Singapore,China,45,2022,27.381,441.098,468.47900000000004,45.0,4501 - 4504,Cork and articles of cork
Singapore,United States,11,2022,1392.624,2687.526,4080.1499999999996,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
Singapore,United States,29,2022,303904.215,741304.755,1045208.97,29.0,2901 - 2942,Organic chemicals
Singapore,Thailand,74,2022,14697.773,20964.939,35662.712,74.0,7401 - 7419,Copper and articles thereof
Singapore,United States,44,2022,1919.017,7224.764,9143.781,44.0,4401 - 4421,Wood and articles of wood; wood charcoal
Singapore,China,86,2022,6908.529,219307.531,226216.06,86.0,8601 - 8609,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
Singapore,China,22,2022,652431.121,215872.344,868303.4650000001,22.0,2201 - 2209,"Beverages, spirits and vinegar"
Singapore,China,80,2022,28798.311,5296.237,34094.548,80.0,8001 - 8007,Tin and articles thereof
Singapore,Thailand,40,2022,180167.466,68482.831,248650.297,40.0,4001 - 4017,Rubber and articles thereof
Singapore,United States,58,2022,156.201,4594.535,4750.736,58.0,5801 - 5811,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery
Singapore,Thailand,41,2022,1150.137,1095.294,2245.431,41.0,4101 - 4115,Raw hides and skins (other than furskins) and leather
Singapore,China,79,2022,4536.997,22790.762,27327.759,79.0,7901 - 7907,Zinc and articles thereof
Singapore,Thailand,42,2022,160917.814,31924.563,192842.377,42.0,4201 - 4206,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
Singapore,United States,57,2022,27.16,1667.984,1695.144,57.0,5701 - 5705,Carpets and other textile floor coverings
Singapore,Thailand,43,2022,540.919,15.208,556.127,43.0,4301 - 4304,Furskins and artificial fur; manufactures thereof
Singapore,China,78,2022,1085.016,1431.414,2516.4300000000003,78.0,7801 - 7806,Lead and articles thereof
Singapore,Thailand,44,2022,3806.143,5785.449,9591.592,44.0,4401 - 4421,Wood and articles of wood; wood charcoal
Singapore,United States,56,2022,466.969,16005.607,16472.576,56.0,5601 - 5609,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"
Singapore,Thailand,73,2022,104235.551,67703.029,171938.58000000002,73.0,7301 - 7326,Articles of iron or steel
Singapore,Thailand,45,2022,77.213,5.077,82.28999999999999,45.0,4501 - 4504,Cork and articles of cork
Singapore,China,76,2022,36533.531,623225.583,659759.114,76.0,7601 - 7616,Aluminium and articles thereof
Singapore,Thailand,46,2022,10.108,108.222,118.33,46.0,4601 - 4602,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"
Singapore,Thailand,47,2022,8990.421,0.037,8990.458,47.0,4701 - 4707,Pulp of wood or of other fibrous cellulosic material; waste and scrap of paper or paperboard
Singapore,China,75,2022,165758.274,29831.4,195589.674,75.0,7501 - 7508,Nickel and articles thereof
Singapore,United States,55,2022,618.21,12051.241,12669.451000000001,55.0,5501 - 5516,Man-made staple fibres
Singapore,Thailand,48,2022,125980.693,32221.478,158202.171,48.0,4801 - 4823,"Paper and paperboard; articles of paper pulp, of paper or of paperboard"
Singapore,China,23,2022,9148.173,10809.54,19957.713000000003,23.0,2301 - 2309,Residues and waste from the food industries; prepared animal fodder
Singapore,Thailand,49,2022,25693.508,1145.098,26838.606,49.0,4901 - 4911,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
Singapore,United States,54,2022,294.144,3910.367,4204.511,54.0,5401 - 5408,"Sewing thread of man-made filaments, whether or not put up for retail sale"
Singapore,Thailand,39,2022,693899.319,151908.975,845808.294,39.0,3901 - 3926,Plastics and articles thereof
Singapore,China,21,2022,130598.123,121748.303,252346.426,21.0,2101 - 2106,Miscellaneous edible preparations
Singapore,United States,59,2022,7019.258,19882.58,26901.838000000003,59.0,5901 - 5911,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"
Singapore,Thailand,38,2022,336615.001,46417.702,383032.703,38.0,3801 - 3825,Miscellaneous chemical products
Singapore,Thailand,28,2022,23915.41,22249.394,46164.804000000004,28.0,2801 - 2853,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
Singapore,United States,63,2022,4506.274,29959.534,34465.808,63.0,6301 - 6310,Other made up textile articles; sets; worn clothing and worn textile articles; rags
Singapore,Thailand,29,2022,708313.682,148551.849,856865.531,29.0,2901 - 2942,Organic chemicals
Singapore,China,85,2022,27050335.75,23953994.13,51004329.879999995,85.0,8501 - 8548,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"
Singapore,Thailand,30,2022,169164.431,16573.419,185737.85,30.0,3001 - 3006,Pharmaceutical products
